grupo,selecao,status_lista,tipo_lista,data_anuncio,posicao,jogador,clube,fonte,observacao
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Alisher Odilov,Neftchi,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Azizjon Ganiev,Al Bataeh,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Jamshid Iskanderov,Neftchi,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Jasurbek Jaloliddinov,Sogdiana,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Kuvondik Ruziev,Neftchi,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Nodirbek Abdurazzokov,AGMK,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Odiljon Khamrobekov,Tractor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Otabek Shukurov,Baniyas,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Sardorbek Rakhmonov,Nasaf,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Sherzod Esanov,Buxoro,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Umarali Rakhmonaliev,Sabah,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Abbosek Fayzullaev,Istanbul Basaksehir,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Azizbek Amonov,Buxoro,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Dostonbek Khamdamov,Pakhtakor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Eldor Shomurodov,Istanbul Basaksehir,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Igor Sergeev,Persepolis,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Jaloliddin Masharipov,Esteghlal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Khusain Norchaev,Navbahor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Oston Urunov,Persepolis,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Ruslanbek Jiyanov,Navbahor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Atacante,Sherzod Temirov,Erbil,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Goleiro,Dominik Kotarski,Kobenhavn,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Goleiro,Dominik Livakovic,Dinamo Zagreb,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Goleiro,Ivor Pandur,Hull City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Defensor,Duje Caleta-Car,Real Sociedad,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Defensor,Josip Stanisic,Bayern Munich,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Defensor,Josip Sutalo,Ajax,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Defensor,Josko Gvardiol,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Defensor,Luka Vuskovic,Hamburg,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Defensor,Marin Pongracic,Fiorentina,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Defensor,Martin Erlic,Midtjylland,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Kristijan Jakic,Augsburg,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Luka Modric,AC Milan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Luka Sucic,Real Sociedad,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Mario Pasalic,Atalanta,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Martin Baturina,Como,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Mateo Kovacic,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Nikola Moro,Bologna,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Nikola Vlasic,Torino,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Petar Sucic,Inter Milan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Meio-campista,Toni Fruk,Rijeka,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Atacante,Andrej Kramaric,Hoffenheim,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Atacante,Ante Budimir,Osasuna,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Atacante,Igor Matanovic,Freiburg,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Atacante,Ivan Perisic,PSV Eindhoven,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Atacante,Marco Pasalic,Orlando City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Croatia,PUBLICADA,convocacao,2026-05-18,Atacante,Petar Musa,FC Dallas,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Goleiro,Dean Henderson,Crystal Palace,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Goleiro,James Trafford,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Goleiro,Jordan Pickford,Everton,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Defensor,Dan Burn,Newcastle United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Defensor,Djed Spence,Tottenham Hotspur,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Defensor,Ezri Konsa,Aston Villa,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Defensor,Jarell Quansah,Bayer Leverkusen,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Defensor,John Stones,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Defensor,Marc Guéhi,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Defensor,Nico OReilly,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Defensor,Reece James,Chelsea,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Defensor,Tino Livramento,Newcastle United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Meio-campista,Declan Rice,Arsenal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Meio-campista,Eberechi Eze,Arsenal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Meio-campista,Elliot Anderson,Nottingham Forest,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Meio-campista,Jordan Henderson,Brentford,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Meio-campista,Jude Bellingham,Real Madrid,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Meio-campista,Kobbie Mainoo,Manchester United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Meio-campista,Morgan Rogers,Aston Villa,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Atacante,Anthony Gordon,Newcastle United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Atacante,Bukayo Saka,Arsenal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Atacante,Harry Kane,Bayern Munich,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Atacante,Ivan Toney,Al-Ahli,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Atacante,Marcus Rashford,Manchester United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Atacante,Noni Madueke,Arsenal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,England,PUBLICADA,convocacao,2026-05-22,Atacante,Ollie Watkins,Aston Villa,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Goleiro,Lawrence Ati-Zigi,St. Gallen,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Goleiro,Benjamin Asare,Hearts of Oak,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Goleiro,Joseph Anang,St Patrick's Athletic,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Defensor,Gideon Mensah,Auxerre,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Defensor,Alexander Djiku,Spartak Moscow,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Defensor,Jerome Opoku,Istanbul Basaksehir,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Defensor,Jonas Adjetey,Wolfsburg,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Defensor,Kojo Peprah Oppong,Nice,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Defensor,Derrick Kohn,Union Berlin,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Defensor,Derrick Luckassen,Pafos,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Defensor,Patric Pfeiffer,Darmstadt 98,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Defensor,Marvin Senaya,Auxerre,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Meio-campista,Thomas Partey,Villarreal,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Meio-campista,Elisha Owusu,Auxerre,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Meio-campista,Caleb Yirenkyi,Nordsjaelland,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Meio-campista,Ibrahim Sulemana,Cagliari,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Meio-campista,Kwasi Sibo,Oviedo,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Meio-campista,Kamaldeen Sulemana,Atalanta,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Atacante,Jordan Ayew,Leicester City,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
L,Ghana,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,ultima_convocacao,2026-04-14,Atacante,Antoine Semenyo,Manchester City,https://www.fourfourtwo.com/team/ghana-world-cup-2026-squad,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
